"수계별(1)","수계별(2)",항목,2019.01,2019.02,2019.03
"한강","화천댐1(파로호)",생물화학적산소요구량 BOD (㎎/ℓ),1.0,-,0.3
"한강","화천댐1(파로호)",용존산소 DO (㎎/ℓ),10.3,-,12.4
"한강","화천댐1(파로호)",수온 (℃),5.3,-,4.6
"한강","화천댐1(파로호)",카드뮴 Cd (㎎/ℓ),-,-,0.00039
"한강","화천댐1(파로호)",시안 CN (㎎/ℓ),-,-,0.00
"한강","화천댐1(파로호)",납 Pb (㎎/ℓ),-,-,0.00152
"한강","화천댐1(파로호)",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","화천댐1(파로호)",비소 As (㎎/ℓ),-,-,0.00000
"한강","화천댐1(파로호)",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","화천댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.1,-,0.5
"한강","화천댐2",용존산소 DO (㎎/ℓ),11.0,-,12.4
"한강","화천댐2",수온 (℃),5.2,-,4.7
"한강","화천댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00025
"한강","화천댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","화천댐2",납 Pb (㎎/ℓ),-,-,0.00065
"한강","화천댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","화천댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","화천댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","화천댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.0,-,0.4
"한강","화천댐3",용존산소 DO (㎎/ℓ),11.2,-,12.5
"한강","화천댐3",수온 (℃),5.3,-,5.0
"한강","화천댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00028
"한강","화천댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","화천댐3",납 Pb (㎎/ℓ),-,-,0.00157
"한강","화천댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","화천댐3",비소 As (㎎/ℓ),-,-,0.00000
"한강","화천댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","춘천댐1",생물화학적산소요구량 BOD (㎎/ℓ),-,-,1.4
"한강","춘천댐1",용존산소 DO (㎎/ℓ),-,-,12.8
"한강","춘천댐1",수온 (℃),-,-,5.6
"한강","춘천댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00017
"한강","춘천댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","춘천댐1",납 Pb (㎎/ℓ),-,-,0.00144
"한강","춘천댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","춘천댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","춘천댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","춘천댐2",생물화학적산소요구량 BOD (㎎/ℓ),-,-,1.3
"한강","춘천댐2",용존산소 DO (㎎/ℓ),-,-,13.0
"한강","춘천댐2",수온 (℃),-,-,5.4
"한강","춘천댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00017
"한강","춘천댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","춘천댐2",납 Pb (㎎/ℓ),-,-,0.00173
"한강","춘천댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","춘천댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","춘천댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","춘천댐3",생물화학적산소요구량 BOD (㎎/ℓ),-,-,1.4
"한강","춘천댐3",용존산소 DO (㎎/ℓ),-,-,12.6
"한강","춘천댐3",수온 (℃),-,-,6.7
"한강","춘천댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","춘천댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","춘천댐3",납 Pb (㎎/ℓ),-,-,0.00140
"한강","춘천댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","춘천댐3",비소 As (㎎/ℓ),-,-,0.00000
"한강","춘천댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","소양강댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.4,1.4,1.3
"한강","소양강댐1",용존산소 DO (㎎/ℓ),7.4,8.7,8.4
"한강","소양강댐1",수온 (℃),7.3,5.5,5.5
"한강","소양강댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","소양강댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","소양강댐1",납 Pb (㎎/ℓ),-,-,0.00000
"한강","소양강댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","소양강댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","소양강댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","소양강댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.7,1.3,1.5
"한강","소양강댐2",용존산소 DO (㎎/ℓ),8.0,10.0,10.4
"한강","소양강댐2",수온 (℃),7.7,5.7,5.6
"한강","소양강댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","소양강댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","소양강댐2",납 Pb (㎎/ℓ),-,-,0.00000
"한강","소양강댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","소양강댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","소양강댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","소양강댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.7,1.5,1.3
"한강","소양강댐3",용존산소 DO (㎎/ℓ),9.0,10.7,10.6
"한강","소양강댐3",수온 (℃),8.0,5.5,5.4
"한강","소양강댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","소양강댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","소양강댐3",납 Pb (㎎/ℓ),-,-,0.00000
"한강","소양강댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","소양강댐3",비소 As (㎎/ℓ),-,-,0.00000
"한강","소양강댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","소양강댐4",생물화학적산소요구량 BOD (㎎/ℓ),1.7,1.6,1.4
"한강","소양강댐4",용존산소 DO (㎎/ℓ),11.0,12.9,12.2
"한강","소양강댐4",수온 (℃),4.3,3.0,4.1
"한강","소양강댐4",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","소양강댐4",시안 CN (㎎/ℓ),-,-,0.00
"한강","소양강댐4",납 Pb (㎎/ℓ),-,-,0.00000
"한강","소양강댐4",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","소양강댐4",비소 As (㎎/ℓ),-,-,0.00000
"한강","소양강댐4",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","소양강댐5",생물화학적산소요구량 BOD (㎎/ℓ),1.7,1.6,1.7
"한강","소양강댐5",용존산소 DO (㎎/ℓ),10.3,12.5,11.9
"한강","소양강댐5",수온 (℃),6.5,4.1,4.8
"한강","소양강댐5",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","소양강댐5",시안 CN (㎎/ℓ),-,-,0.00
"한강","소양강댐5",납 Pb (㎎/ℓ),-,-,0.00000
"한강","소양강댐5",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","소양강댐5",비소 As (㎎/ℓ),-,-,0.00000
"한강","소양강댐5",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","의암댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.3,1.3,1.7
"한강","의암댐1",용존산소 DO (㎎/ℓ),13.5,13.6,13.3
"한강","의암댐1",수온 (℃),2.9,3.6,7.1
"한강","의암댐1",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000
"한강","의암댐1",시안 CN (㎎/ℓ),0.00,0.00,0.00
"한강","의암댐1",납 Pb (㎎/ℓ),0.00010,0.00020,0.00603
"한강","의암댐1",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000
"한강","의암댐1",비소 As (㎎/ℓ),0.00040,0.00040,0.00133
"한강","의암댐1",수은 Hg (㎎/ℓ),0.0000000,0.0000000,0.0000000
"한강","의암댐2",생물화학적산소요구량 BOD (㎎/ℓ),-,-,2.2
"한강","의암댐2",용존산소 DO (㎎/ℓ),-,-,13.8
"한강","의암댐2",수온 (℃),-,-,10.9
"한강","의암댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","의암댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","의암댐2",납 Pb (㎎/ℓ),-,-,0.00644
"한강","의암댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","의암댐2",비소 As (㎎/ℓ),-,-,0.00278
"한강","의암댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","의암댐3",생물화학적산소요구량 BOD (㎎/ℓ),-,-,2.0
"한강","의암댐3",용존산소 DO (㎎/ℓ),-,-,13.6
"한강","의암댐3",수온 (℃),-,-,9.1
"한강","의암댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","의암댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","의암댐3",납 Pb (㎎/ℓ),-,-,0.00597
"한강","의암댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","의암댐3",비소 As (㎎/ℓ),-,-,0.00265
"한강","의암댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","청평댐1",생물화학적산소요구량 BOD (㎎/ℓ),-,-,0.6
"한강","청평댐1",용존산소 DO (㎎/ℓ),-,-,13.1
"한강","청평댐1",수온 (℃),-,-,7.0
"한강","청평댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","청평댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","청평댐1",납 Pb (㎎/ℓ),-,-,0.00000
"한강","청평댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","청평댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","청평댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","청평댐2",생물화학적산소요구량 BOD (㎎/ℓ),-,1.2,0.7
"한강","청평댐2",용존산소 DO (㎎/ℓ),-,14.4,13.4
"한강","청평댐2",수온 (℃),-,2.9,6.2
"한강","청평댐2",카드뮴 Cd (㎎/ℓ),-,0.00000,0.00000
"한강","청평댐2",시안 CN (㎎/ℓ),-,0.00,0.00
"한강","청평댐2",납 Pb (㎎/ℓ),-,0.00000,0.00000
"한강","청평댐2",6가크롬 Cr6+ (㎎/ℓ),-,0.000,0.000
"한강","청평댐2",비소 As (㎎/ℓ),-,0.00000,0.00000
"한강","청평댐2",수은 Hg (㎎/ℓ),-,0.0000000,0.0000000
"한강","청평댐3",생물화학적산소요구량 BOD (㎎/ℓ),-,0.7,1.1
"한강","청평댐3",용존산소 DO (㎎/ℓ),-,14.4,13.4
"한강","청평댐3",수온 (℃),-,3.2,6.3
"한강","청평댐3",카드뮴 Cd (㎎/ℓ),-,0.00000,0.00000
"한강","청평댐3",시안 CN (㎎/ℓ),-,0.00,0.00
"한강","청평댐3",납 Pb (㎎/ℓ),-,0.00000,0.00000
"한강","청평댐3",6가크롬 Cr6+ (㎎/ℓ),-,0.000,0.000
"한강","청평댐3",비소 As (㎎/ℓ),-,0.00000,0.00000
"한강","청평댐3",수은 Hg (㎎/ℓ),-,0.0000000,0.0000000
"한강","팔당댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.4,2.3
"한강","팔당댐1",용존산소 DO (㎎/ℓ),13.8,13.9,14.0
"한강","팔당댐1",수온 (℃),3.9,5.1,7.8
"한강","팔당댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","팔당댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","팔당댐1",납 Pb (㎎/ℓ),-,-,0.00000
"한강","팔당댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","팔당댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","팔당댐1",수은 Hg (㎎/ℓ),-,-,0.0000032
"한강","팔당댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.1,1.7
"한강","팔당댐2",용존산소 DO (㎎/ℓ),13.5,14.1,12.7
"한강","팔당댐2",수온 (℃),3.9,3.7,6.7
"한강","팔당댐2",카드뮴 Cd (㎎/ℓ),0.00000,-,0.00000
"한강","팔당댐2",시안 CN (㎎/ℓ),0.00,-,0.00
"한강","팔당댐2",납 Pb (㎎/ℓ),0.00000,-,0.00000
"한강","팔당댐2",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000
"한강","팔당댐2",비소 As (㎎/ℓ),0.00000,-,0.00000
"한강","팔당댐2",수은 Hg (㎎/ℓ),0.0000020,-,0.0000019
"한강","팔당댐3",생물화학적산소요구량 BOD (㎎/ℓ),-,1.5,2.8
"한강","팔당댐3",용존산소 DO (㎎/ℓ),-,14.4,14.2
"한강","팔당댐3",수온 (℃),-,4.6,8.0
"한강","팔당댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","팔당댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","팔당댐3",납 Pb (㎎/ℓ),-,-,0.00000
"한강","팔당댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","팔당댐3",비소 As (㎎/ℓ),-,-,0.00000
"한강","팔당댐3",수은 Hg (㎎/ℓ),-,-,0.0000016
"한강","팔당댐4",생물화학적산소요구량 BOD (㎎/ℓ),-,0.8,1.1
"한강","팔당댐4",용존산소 DO (㎎/ℓ),-,14.1,13.8
"한강","팔당댐4",수온 (℃),-,2.7,6.0
"한강","팔당댐4",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","팔당댐4",시안 CN (㎎/ℓ),-,-,0.00
"한강","팔당댐4",납 Pb (㎎/ℓ),-,-,0.00000
"한강","팔당댐4",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","팔당댐4",비소 As (㎎/ℓ),-,-,0.00000
"한강","팔당댐4",수은 Hg (㎎/ℓ),-,-,0.0000018
"한강","팔당댐5",생물화학적산소요구량 BOD (㎎/ℓ),-,-,3.7
"한강","팔당댐5",용존산소 DO (㎎/ℓ),-,-,14.3
"한강","팔당댐5",수온 (℃),-,-,8.8
"한강","팔당댐5",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","팔당댐5",시안 CN (㎎/ℓ),-,-,0.00
"한강","팔당댐5",납 Pb (㎎/ℓ),-,-,0.00000
"한강","팔당댐5",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","팔당댐5",비소 As (㎎/ℓ),-,-,0.00000
"한강","팔당댐5",수은 Hg (㎎/ℓ),-,-,0.0000023
"한강","충주댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.8,0.6,1.8
"한강","충주댐1",용존산소 DO (㎎/ℓ),11.0,12.1,12.4
"한강","충주댐1",수온 (℃),6.8,5.5,6.0
"한강","충주댐1",카드뮴 Cd (㎎/ℓ),0.00000,0.00000,0.00000
"한강","충주댐1",시안 CN (㎎/ℓ),0.00,0.00,0.00
"한강","충주댐1",납 Pb (㎎/ℓ),0.00010,0.00010,0.00626
"한강","충주댐1",6가크롬 Cr6+ (㎎/ℓ),0.000,0.000,0.000
"한강","충주댐1",비소 As (㎎/ℓ),0.00100,0.00080,0.00069
"한강","충주댐1",수은 Hg (㎎/ℓ),0.0000000,0.0000000,0.0000000
"한강","충주댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.4,2.3,2.6
"한강","충주댐2",용존산소 DO (㎎/ℓ),11.1,12.6,12.2
"한강","충주댐2",수온 (℃),7.8,5.2,6.1
"한강","충주댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","충주댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","충주댐2",납 Pb (㎎/ℓ),-,-,0.00000
"한강","충주댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","충주댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","충주댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","충주댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.6,1.8,2.2
"한강","충주댐3",용존산소 DO (㎎/ℓ),10.8,12.0,12.0
"한강","충주댐3",수온 (℃),8.3,5.8,6.2
"한강","충주댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","충주댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","충주댐3",납 Pb (㎎/ℓ),-,-,0.00000
"한강","충주댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","충주댐3",비소 As (㎎/ℓ),-,-,0.00000
"한강","충주댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","충주댐4",생물화학적산소요구량 BOD (㎎/ℓ),2.5,2.5,3.0
"한강","충주댐4",용존산소 DO (㎎/ℓ),12.1,12.7,12.5
"한강","충주댐4",수온 (℃),6.0,4.4,6.7
"한강","충주댐4",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","충주댐4",시안 CN (㎎/ℓ),-,-,0.00
"한강","충주댐4",납 Pb (㎎/ℓ),-,-,0.00000
"한강","충주댐4",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","충주댐4",비소 As (㎎/ℓ),-,-,0.00000
"한강","충주댐4",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","충주조정지댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.9,2.4,2.7
"한강","충주조정지댐1",용존산소 DO (㎎/ℓ),11.4,12.1,12.7
"한강","충주조정지댐1",수온 (℃),6.6,6.3,7.2
"한강","충주조정지댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","충주조정지댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","충주조정지댐1",납 Pb (㎎/ℓ),-,-,0.00000
"한강","충주조정지댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","충주조정지댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","충주조정지댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","충주조정지댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.7,2.1,2.7
"한강","충주조정지댐2",용존산소 DO (㎎/ℓ),11.2,12.3,12.9
"한강","충주조정지댐2",수온 (℃),7.0,6.0,9.3
"한강","충주조정지댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","충주조정지댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","충주조정지댐2",납 Pb (㎎/ℓ),-,-,0.00000
"한강","충주조정지댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","충주조정지댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","충주조정지댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","괴산댐1",생물화학적산소요구량 BOD (㎎/ℓ),-,-,1.4
"한강","괴산댐1",용존산소 DO (㎎/ℓ),-,-,13.1
"한강","괴산댐1",수온 (℃),-,-,7.6
"한강","괴산댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","괴산댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","괴산댐1",납 Pb (㎎/ℓ),-,-,0.00002
"한강","괴산댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","괴산댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","괴산댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","괴산댐2",생물화학적산소요구량 BOD (㎎/ℓ),-,-,1.4
"한강","괴산댐2",용존산소 DO (㎎/ℓ),-,-,13.0
"한강","괴산댐2",수온 (℃),-,-,7.2
"한강","괴산댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00028
"한강","괴산댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","괴산댐2",납 Pb (㎎/ℓ),-,-,0.00107
"한강","괴산댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","괴산댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","괴산댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","괴산댐3",생물화학적산소요구량 BOD (㎎/ℓ),-,-,2.2
"한강","괴산댐3",용존산소 DO (㎎/ℓ),-,-,12.1
"한강","괴산댐3",수온 (℃),-,-,7.6
"한강","괴산댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","괴산댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","괴산댐3",납 Pb (㎎/ℓ),-,-,0.00107
"한강","괴산댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","괴산댐3",비소 As (㎎/ℓ),-,-,0.00000
"한강","괴산댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","횡성댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.2,-,2.1
"한강","횡성댐1",용존산소 DO (㎎/ℓ),8.8,-,9.1
"한강","횡성댐1",수온 (℃),6.1,-,4.5
"한강","횡성댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","횡성댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","횡성댐1",납 Pb (㎎/ℓ),-,-,0.00000
"한강","횡성댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","횡성댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","횡성댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","횡성댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.3,-,2.2
"한강","횡성댐2",용존산소 DO (㎎/ℓ),8.9,-,11.6
"한강","횡성댐2",수온 (℃),6.2,-,4.7
"한강","횡성댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","횡성댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","횡성댐2",납 Pb (㎎/ℓ),-,-,0.00000
"한강","횡성댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","횡성댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","횡성댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","횡성댐3",생물화학적산소요구량 BOD (㎎/ℓ),2.2,-,2.0
"한강","횡성댐3",용존산소 DO (㎎/ℓ),10.4,-,11.2
"한강","횡성댐3",수온 (℃),6.4,-,5.2
"한강","횡성댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","횡성댐3",시안 CN (㎎/ℓ),-,-,0.00
"한강","횡성댐3",납 Pb (㎎/ℓ),-,-,0.00000
"한강","횡성댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","횡성댐3",비소 As (㎎/ℓ),-,-,0.00000
"한강","횡성댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","광동댐",생물화학적산소요구량 BOD (㎎/ℓ),2.5,1.2,0.7
"한강","광동댐",용존산소 DO (㎎/ℓ),18.2,15.7,17.2
"한강","광동댐",수온 (℃),-1.6,0.9,1.6
"한강","광동댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","광동댐",시안 CN (㎎/ℓ),-,-,0.00
"한강","광동댐",납 Pb (㎎/ℓ),-,-,0.00000
"한강","광동댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","광동댐",비소 As (㎎/ℓ),-,-,0.00000
"한강","광동댐",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","평화의댐2",생물화학적산소요구량 BOD (㎎/ℓ),-,-,1.1
"한강","평화의댐2",용존산소 DO (㎎/ℓ),-,-,10.4
"한강","평화의댐2",수온 (℃),-,-,7.7
"한강","평화의댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","평화의댐2",시안 CN (㎎/ℓ),-,-,0.00
"한강","평화의댐2",납 Pb (㎎/ℓ),-,-,0.00000
"한강","평화의댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","평화의댐2",비소 As (㎎/ℓ),-,-,0.00000
"한강","평화의댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"한강","평화의댐1",생물화학적산소요구량 BOD (㎎/ℓ),-,-,1.2
"한강","평화의댐1",용존산소 DO (㎎/ℓ),-,-,10.8
"한강","평화의댐1",수온 (℃),-,-,5.3
"한강","평화의댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"한강","평화의댐1",시안 CN (㎎/ℓ),-,-,0.00
"한강","평화의댐1",납 Pb (㎎/ℓ),-,-,0.00000
"한강","평화의댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"한강","평화의댐1",비소 As (㎎/ℓ),-,-,0.00000
"한강","평화의댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"낙동강","안동댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.2,0.9,1.3
"낙동강","안동댐1",용존산소 DO (㎎/ℓ),8.3,9.5,9.5
"낙동강","안동댐1",수온 (℃),6.5,5.4,5.8
"낙동강","안동댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"낙동강","안동댐1",시안 CN (㎎/ℓ),-,-,0.00
"낙동강","안동댐1",납 Pb (㎎/ℓ),-,-,0.00000
"낙동강","안동댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"낙동강","안동댐1",비소 As (㎎/ℓ),-,-,0.00000
"낙동강","안동댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"낙동강","안동댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.1,1.1,1.6
"낙동강","안동댐2",용존산소 DO (㎎/ℓ),9.6,10.6,10.6
"낙동강","안동댐2",수온 (℃),6.6,5.3,5.8
"낙동강","안동댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"낙동강","안동댐2",시안 CN (㎎/ℓ),-,-,0.00
"낙동강","안동댐2",납 Pb (㎎/ℓ),-,-,0.00000
"낙동강","안동댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"낙동강","안동댐2",비소 As (㎎/ℓ),-,-,0.00000
"낙동강","안동댐2",수은 Hg (㎎/ℓ),-,-,0.0000000
"낙동강","안동댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.1,1.2,1.0
"낙동강","안동댐3",용존산소 DO (㎎/ℓ),10.3,11.0,10.9
"낙동강","안동댐3",수온 (℃),6.6,5.2,5.7
"낙동강","안동댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"낙동강","안동댐3",시안 CN (㎎/ℓ),-,-,0.00
"낙동강","안동댐3",납 Pb (㎎/ℓ),-,-,0.00000
"낙동강","안동댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"낙동강","안동댐3",비소 As (㎎/ℓ),-,-,0.00000
"낙동강","안동댐3",수은 Hg (㎎/ℓ),-,-,0.0000000
"낙동강","임하댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.9,1.7,1.3
"낙동강","임하댐1",용존산소 DO (㎎/ℓ),9.3,9.5,9.6
"낙동강","임하댐1",수온 (℃),6.7,4.7,5.3
"낙동강","임하댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"낙동강","임하댐1",시안 CN (㎎/ℓ),-,-,0.00
"낙동강","임하댐1",납 Pb (㎎/ℓ),-,-,0.00000
"낙동강","임하댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000
"낙동강","임하댐1",비소 As (㎎/ℓ),-,-,0.00000
"낙동강","임하댐1",수은 Hg (㎎/ℓ),-,-,0.0000000
"낙동강","임하댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.9,1.9,1.8
"낙동강","임하댐2",용존산소 DO (㎎/ℓ),10.4,11.3,11.1
"낙동강","임하댐2",수온 (℃),6.6,4.2,5.0
"낙동강","임하댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000
"낙동강","임하댐2",시안 CN (㎎/ℓ),-,-,0.00
"낙동강","임하댐2",납 Pb (㎎/ℓ),-,-,0.00000
