범죄명,연도,기간,재범종류,범죄종류,재범발생횟수
강도,2016,3개월이내,이종,강력범죄,74
강도,2016,6개월이내,이종,강력범죄,56
강도,2016,1년이내,이종,강력범죄,206
강도,2016,2년이내,이종,강력범죄,104
강도,2016,3년이내,이종,강력범죄,114
강도,2016,3년초과,이종,강력범죄,285
강간·강제추행,2016,1개월이내,동종,강력범죄,0
강간·강제추행,2016,3개월이내,동종,강력범죄,0
강간·강제추행,2016,6개월이내,동종,강력범죄,0
강간·강제추행,2016,1년이내,동종,강력범죄,0
강간·강제추행,2016,2년이내,동종,강력범죄,0
강간·강제추행,2016,3년이내,동종,강력범죄,0
강간·강제추행,2016,3년초과,동종,강력범죄,0
강간·강제추행,2016,1개월이내,이종,강력범죄,0
강간·강제추행,2016,3개월이내,이종,강력범죄,0
강간·강제추행,2016,6개월이내,이종,강력범죄,0
강간·강제추행,2016,1년이내,이종,강력범죄,0
강간·강제추행,2016,2년이내,이종,강력범죄,0
강간·강제추행,2016,3년이내,이종,강력범죄,0
강간·강제추행,2016,3년초과,이종,강력범죄,0
강간,2016,1개월이내,동종,강력범죄,6
강간,2016,3개월이내,동종,강력범죄,12
강간,2016,6개월이내,동종,강력범죄,13
강간,2016,1년이내,동종,강력범죄,42
강간,2016,2년이내,동종,강력범죄,19
강간,2016,3년이내,동종,강력범죄,22
강간,2016,3년초과,동종,강력범죄,47
강간,2016,1개월이내,이종,강력범죄,88
강간,2016,3개월이내,이종,강력범죄,116
강간,2016,6개월이내,이종,강력범죄,140
강간,2016,1년이내,이종,강력범죄,499
강간,2016,2년이내,이종,강력범죄,277
강간,2016,3년이내,이종,강력범죄,301
강간,2016,3년초과,이종,강력범죄,1094
유사강간,2016,1개월이내,동종,강력범죄,0
유사강간,2016,3개월이내,동종,강력범죄,1
유사강간,2016,6개월이내,동종,강력범죄,1
유사강간,2016,1년이내,동종,강력범죄,4
유사강간,2016,2년이내,동종,강력범죄,6
유사강간,2016,3년이내,동종,강력범죄,4
유사강간,2016,3년초과,동종,강력범죄,12
유사강간,2016,1개월이내,이종,강력범죄,6
유사강간,2016,3개월이내,이종,강력범죄,15
유사강간,2016,6개월이내,이종,강력범죄,10
유사강간,2016,1년이내,이종,강력범죄,38
유사강간,2016,2년이내,이종,강력범죄,31
유사강간,2016,3년이내,이종,강력범죄,23
유사강간,2016,3년초과,이종,강력범죄,145
강제추행,2016,1개월이내,동종,강력범죄,21
강제추행,2016,3개월이내,동종,강력범죄,34
강제추행,2016,6개월이내,동종,강력범죄,41
강제추행,2016,1년이내,동종,강력범죄,167
강제추행,2016,2년이내,동종,강력범죄,142
강제추행,2016,3년이내,동종,강력범죄,121
강제추행,2016,3년초과,동종,강력범죄,246
강제추행,2016,1개월이내,이종,강력범죄,131
강제추행,2016,3개월이내,이종,강력범죄,196
강제추행,2016,6개월이내,이종,강력범죄,317
강제추행,2016,1년이내,이종,강력범죄,984
강제추행,2016,2년이내,이종,강력범죄,772
강제추행,2016,3년이내,이종,강력범죄,834
강제추행,2016,3년초과,이종,강력범죄,4262
기타 강간·강제추행등,2016,1개월이내,동종,강력범죄,0
기타 강간·강제추행등,2016,3개월이내,동종,강력범죄,2
기타 강간·강제추행등,2016,6개월이내,동종,강력범죄,1
기타 강간·강제추행등,2016,1년이내,동종,강력범죄,7
기타 강간·강제추행등,2016,2년이내,동종,강력범죄,5
기타 강간·강제추행등,2016,3년이내,동종,강력범죄,6
기타 강간·강제추행등,2016,3년초과,동종,강력범죄,7
기타 강간·강제추행등,2016,1개월이내,이종,강력범죄,7
기타 강간·강제추행등,2016,3개월이내,이종,강력범죄,12
기타 강간·강제추행등,2016,6개월이내,이종,강력범죄,14
기타 강간·강제추행등,2016,1년이내,이종,강력범죄,57
기타 강간·강제추행등,2016,2년이내,이종,강력범죄,45
기타 강간·강제추행등,2016,3년이내,이종,강력범죄,26
기타 강간·강제추행등,2016,3년초과,이종,강력범죄,126
방화,2016,1개월이내,동종,강력범죄,1
방화,2016,3개월이내,동종,강력범죄,4
방화,2016,6개월이내,동종,강력범죄,6
방화,2016,1년이내,동종,강력범죄,20
방화,2016,2년이내,동종,강력범죄,12
방화,2016,3년이내,동종,강력범죄,14
방화,2016,3년초과,동종,강력범죄,26
방화,2016,1개월이내,이종,강력범죄,18
방화,2016,3개월이내,이종,강력범죄,31
방화,2016,6개월이내,이종,강력범죄,52
방화,2016,1년이내,이종,강력범죄,140
방화,2016,2년이내,이종,강력범죄,91
방화,2016,3년이내,이종,강력범죄,99
방화,2016,3년초과,이종,강력범죄,421
상해,2016,1개월이내,동종,폭력범죄,408
상해,2016,3개월이내,동종,폭력범죄,720
상해,2016,6개월이내,동종,폭력범죄,831
상해,2016,1년이내,동종,폭력범죄,2819
상해,2016,2년이내,동종,폭력범죄,1901
상해,2016,3년이내,동종,폭력범죄,1792
상해,2016,3년초과,동종,폭력범죄,5026
상해,2016,1개월이내,이종,폭력범죄,519
상해,2016,3개월이내,이종,폭력범죄,964
상해,2016,6개월이내,이종,폭력범죄,1269
상해,2016,1년이내,이종,폭력범죄,4476
상해,2016,2년이내,이종,폭력범죄,3675
상해,2016,3년이내,이종,폭력범죄,3611
상해,2016,3년초과,이종,폭력범죄,16705
폭행,2016,1개월이내,동종,폭력범죄,704
폭행,2016,3개월이내,동종,폭력범죄,1416
폭행,2016,6개월이내,동종,폭력범죄,1599
폭행,2016,1년이내,동종,폭력범죄,4611
폭행,2016,2년이내,동종,폭력범죄,3081
폭행,2016,3년이내,동종,폭력범죄,2860
폭행,2016,3년초과,동종,폭력범죄,7708
폭행,2016,1개월이내,이종,폭력범죄,945
폭행,2016,3개월이내,이종,폭력범죄,1937
폭행,2016,6개월이내,이종,폭력범죄,2578
폭행,2016,1년이내,이종,폭력범죄,8516
폭행,2016,2년이내,이종,폭력범죄,7027
폭행,2016,3년이내,이종,폭력범죄,7214
폭행,2016,3년초과,이종,폭력범죄,32012
체포·감금,2016,1개월이내,동종,폭력범죄,5
체포·감금,2016,3개월이내,동종,폭력범죄,6
체포·감금,2016,6개월이내,동종,폭력범죄,10
체포·감금,2016,1년이내,동종,폭력범죄,27
체포·감금,2016,2년이내,동종,폭력범죄,16
체포·감금,2016,3년이내,동종,폭력범죄,11
체포·감금,2016,3년초과,동종,폭력범죄,24
체포·감금,2016,1개월이내,이종,폭력범죄,21
체포·감금,2016,3개월이내,이종,폭력범죄,34
체포·감금,2016,6개월이내,이종,폭력범죄,38
체포·감금,2016,1년이내,이종,폭력범죄,154
체포·감금,2016,2년이내,이종,폭력범죄,105
체포·감금,2016,3년이내,이종,폭력범죄,88
체포·감금,2016,3년초과,이종,폭력범죄,305
협박,2016,1개월이내,동종,폭력범죄,66
협박,2016,3개월이내,동종,폭력범죄,111
협박,2016,6개월이내,동종,폭력범죄,101
협박,2016,1년이내,동종,폭력범죄,304
협박,2016,2년이내,동종,폭력범죄,157
협박,2016,3년이내,동종,폭력범죄,142
협박,2016,3년초과,동종,폭력범죄,283
협박,2016,1개월이내,이종,폭력범죄,163
협박,2016,3개월이내,이종,폭력범죄,290
협박,2016,6개월이내,이종,폭력범죄,379
협박,2016,1년이내,이종,폭력범죄,1224
협박,2016,2년이내,이종,폭력범죄,883
협박,2016,3년이내,이종,폭력범죄,960
협박,2016,3년초과,이종,폭력범죄,4431
약취·유인,2016,1개월이내,동종,폭력범죄,1
약취·유인,2016,3개월이내,동종,폭력범죄,3
약취·유인,2016,6개월이내,동종,폭력범죄,0
약취·유인,2016,1년이내,동종,폭력범죄,5
약취·유인,2016,2년이내,동종,폭력범죄,1
약취·유인,2016,3년이내,동종,폭력범죄,3
약취·유인,2016,3년초과,동종,폭력범죄,6
약취·유인,2016,1개월이내,이종,폭력범죄,1
약취·유인,2016,3개월이내,이종,폭력범죄,8
약취·유인,2016,6개월이내,이종,폭력범죄,7
약취·유인,2016,1년이내,이종,폭력범죄,24
약취·유인,2016,2년이내,이종,폭력범죄,13
약취·유인,2016,3년이내,이종,폭력범죄,16
약취·유인,2016,3년초과,이종,폭력범죄,47
폭력행위등,2016,1개월이내,동종,폭력범죄,266
폭력행위등,2016,3개월이내,동종,폭력범죄,517
폭력행위등,2016,6개월이내,동종,폭력범죄,531
폭력행위등,2016,1년이내,동종,폭력범죄,1650
폭력행위등,2016,2년이내,동종,폭력범죄,931
폭력행위등,2016,3년이내,동종,폭력범죄,840
폭력행위등,2016,3년초과,동종,폭력범죄,1930
폭력행위등,2016,1개월이내,이종,폭력범죄,407
폭력행위등,2016,3개월이내,이종,폭력범죄,653
폭력행위등,2016,6개월이내,이종,폭력범죄,697
폭력행위등,2016,1년이내,이종,폭력범죄,2547
폭력행위등,2016,2년이내,이종,폭력범죄,1855
폭력행위등,2016,3년이내,이종,폭력범죄,1732
폭력행위등,2016,3년초과,이종,폭력범죄,6181
공갈,2016,1개월이내,동종,폭력범죄,45
공갈,2016,3개월이내,동종,폭력범죄,75
공갈,2016,6개월이내,동종,폭력범죄,53
공갈,2016,1년이내,동종,폭력범죄,157
공갈,2016,2년이내,동종,폭력범죄,36
공갈,2016,3년이내,동종,폭력범죄,44
공갈,2016,3년초과,동종,폭력범죄,59
공갈,2016,1개월이내,이종,폭력범죄,89
공갈,2016,3개월이내,이종,폭력범죄,113
공갈,2016,6개월이내,이종,폭력범죄,105
공갈,2016,1년이내,이종,폭력범죄,396
공갈,2016,2년이내,이종,폭력범죄,162
공갈,2016,3년이내,이종,폭력범죄,201
공갈,2016,3년초과,이종,폭력범죄,465
손괴,2016,1개월이내,동종,폭력범죄,169
손괴,2016,3개월이내,동종,폭력범죄,252
손괴,2016,6개월이내,동종,폭력범죄,253
손괴,2016,1년이내,동종,폭력범죄,742
손괴,2016,2년이내,동종,폭력범죄,441
손괴,2016,3년이내,동종,폭력범죄,386
손괴,2016,3년초과,동종,폭력범죄,767
손괴,2016,1개월이내,이종,폭력범죄,423
손괴,2016,3개월이내,이종,폭력범죄,671
손괴,2016,6개월이내,이종,폭력범죄,800
손괴,2016,1년이내,이종,폭력범죄,2900
손괴,2016,2년이내,이종,폭력범죄,2186
손괴,2016,3년이내,이종,폭력범죄,2285
손괴,2016,3년초과,이종,폭력범죄,9827
직무유기,2016,1개월이내,동종,지능범죄,0
직무유기,2016,3개월이내,동종,지능범죄,0
직무유기,2016,6개월이내,동종,지능범죄,0
직무유기,2016,1년이내,동종,지능범죄,1
직무유기,2016,2년이내,동종,지능범죄,0
직무유기,2016,3년이내,동종,지능범죄,0
직무유기,2016,3년초과,동종,지능범죄,0
직무유기,2016,1개월이내,이종,지능범죄,0
직무유기,2016,3개월이내,이종,지능범죄,0
직무유기,2016,6개월이내,이종,지능범죄,1
직무유기,2016,1년이내,이종,지능범죄,5
직무유기,2016,2년이내,이종,지능범죄,3
직무유기,2016,3년이내,이종,지능범죄,2
직무유기,2016,3년초과,이종,지능범죄,28
직권남용,2016,1개월이내,동종,지능범죄,0
직권남용,2016,3개월이내,동종,지능범죄,0
직권남용,2016,6개월이내,동종,지능범죄,0
직권남용,2016,1년이내,동종,지능범죄,0
직권남용,2016,2년이내,동종,지능범죄,0
직권남용,2016,3년이내,동종,지능범죄,0
직권남용,2016,3년초과,동종,지능범죄,0
직권남용,2016,1개월이내,이종,지능범죄,0
직권남용,2016,3개월이내,이종,지능범죄,1
직권남용,2016,6개월이내,이종,지능범죄,0
직권남용,2016,1년이내,이종,지능범죄,2
직권남용,2016,2년이내,이종,지능범죄,1
직권남용,2016,3년이내,이종,지능범죄,6
직권남용,2016,3년초과,이종,지능범죄,19
증수뢰,2016,1개월이내,동종,지능범죄,0
증수뢰,2016,3개월이내,동종,지능범죄,0
증수뢰,2016,6개월이내,동종,지능범죄,0
증수뢰,2016,1년이내,동종,지능범죄,7
증수뢰,2016,2년이내,동종,지능범죄,1
증수뢰,2016,3년이내,동종,지능범죄,3
증수뢰,2016,3년초과,동종,지능범죄,4
증수뢰,2016,1개월이내,이종,지능범죄,3
증수뢰,2016,3개월이내,이종,지능범죄,0
증수뢰,2016,6개월이내,이종,지능범죄,8
증수뢰,2016,1년이내,이종,지능범죄,54
증수뢰,2016,2년이내,이종,지능범죄,19
증수뢰,2016,3년이내,이종,지능범죄,34
증수뢰,2016,3년초과,이종,지능범죄,245
통화,2016,1개월이내,동종,지능범죄,4
통화,2016,3개월이내,동종,지능범죄,4
통화,2016,6개월이내,동종,지능범죄,1
통화,2016,1년이내,동종,지능범죄,0
통화,2016,2년이내,동종,지능범죄,3
통화,2016,3년이내,동종,지능범죄,1
통화,2016,3년초과,동종,지능범죄,2
통화,2016,1개월이내,이종,지능범죄,0
통화,2016,3개월이내,이종,지능범죄,3
통화,2016,6개월이내,이종,지능범죄,4
통화,2016,1년이내,이종,지능범죄,16
통화,2016,2년이내,이종,지능범죄,12
통화,2016,3년이내,이종,지능범죄,8
통화,2016,3년초과,이종,지능범죄,7
문서·인장,2016,1개월이내,동종,지능범죄,128
문서·인장,2016,3개월이내,동종,지능범죄,134
문서·인장,2016,6개월이내,동종,지능범죄,133
문서·인장,2016,1년이내,동종,지능범죄,545
문서·인장,2016,2년이내,동종,지능범죄,107
문서·인장,2016,3년이내,동종,지능범죄,161
문서·인장,2016,3년초과,동종,지능범죄,167
문서·인장,2016,1개월이내,이종,지능범죄,116
문서·인장,2016,3개월이내,이종,지능범죄,149
문서·인장,2016,6개월이내,이종,지능범죄,190
문서·인장,2016,1년이내,이종,지능범죄,950
문서·인장,2016,2년이내,이종,지능범죄,470
문서·인장,2016,3년이내,이종,지능범죄,490
문서·인장,2016,3년초과,이종,지능범죄,2175
유가증권인지,2016,1개월이내,동종,지능범죄,0
유가증권인지,2016,3개월이내,동종,지능범죄,7
유가증권인지,2016,6개월이내,동종,지능범죄,1
유가증권인지,2016,1년이내,동종,지능범죄,10
유가증권인지,2016,2년이내,동종,지능범죄,3
유가증권인지,2016,3년이내,동종,지능범죄,2
유가증권인지,2016,3년초과,동종,지능범죄,6
유가증권인지,2016,1개월이내,이종,지능범죄,1
유가증권인지,2016,3개월이내,이종,지능범죄,5
유가증권인지,2016,6개월이내,이종,지능범죄,11
유가증권인지,2016,1년이내,이종,지능범죄,11
유가증권인지,2016,2년이내,이종,지능범죄,11
유가증권인지,2016,3년이내,이종,지능범죄,14
유가증권인지,2016,3년초과,이종,지능범죄,43
사기,2016,1개월이내,동종,지능범죄,3156
사기,2016,3개월이내,동종,지능범죄,3354
사기,2016,6개월이내,동종,지능범죄,3097
사기,2016,1년이내,동종,지능범죄,11546
사기,2016,2년이내,동종,지능범죄,3500
사기,2016,3년이내,동종,지능범죄,4012
사기,2016,3년초과,동종,지능범죄,6465
사기,2016,1개월이내,이종,지능범죄,1259
사기,2016,3개월이내,이종,지능범죄,1803
사기,2016,6개월이내,이종,지능범죄,2259
사기,2016,1년이내,이종,지능범죄,10636
사기,2016,2년이내,이종,지능범죄,5568
사기,2016,3년이내,이종,지능범죄,6680
사기,2016,3년초과,이종,지능범죄,24378
횡령,2016,1개월이내,동종,지능범죄,90
횡령,2016,3개월이내,동종,지능범죄,132
횡령,2016,6개월이내,동종,지능범죄,132
횡령,2016,1년이내,동종,지능범죄,612
횡령,2016,2년이내,동종,지능범죄,228
횡령,2016,3년이내,동종,지능범죄,239
횡령,2016,3년초과,동종,지능범죄,487
횡령,2016,1개월이내,이종,지능범죄,231
횡령,2016,3개월이내,이종,지능범죄,299
횡령,2016,6개월이내,이종,지능범죄,414
횡령,2016,1년이내,이종,지능범죄,1897
횡령,2016,2년이내,이종,지능범죄,1090
횡령,2016,3년이내,이종,지능범죄,1339
횡령,2016,3년초과,이종,지능범죄,6064
배임,2016,1개월이내,동종,지능범죄,4
배임,2016,3개월이내,동종,지능범죄,5
배임,2016,6개월이내,동종,지능범죄,8
배임,2016,1년이내,동종,지능범죄,56
배임,2016,2년이내,동종,지능범죄,11
배임,2016,3년이내,동종,지능범죄,27
배임,2016,3년초과,동종,지능범죄,46
배임,2016,1개월이내,이종,지능범죄,24
배임,2016,3개월이내,이종,지능범죄,29
배임,2016,6개월이내,이종,지능범죄,46
배임,2016,1년이내,이종,지능범죄,253
배임,2016,2년이내,이종,지능범죄,126
배임,2016,3년이내,이종,지능범죄,218
배임,2016,3년초과,이종,지능범죄,1044
성풍속범죄,2016,1개월이내,동종,풍속범죄,46
성풍속범죄,2016,3개월이내,동종,풍속범죄,68
성풍속범죄,2016,6개월이내,동종,풍속범죄,86
성풍속범죄,2016,1년이내,동종,풍속범죄,220
성풍속범죄,2016,2년이내,동종,풍속범죄,144
성풍속범죄,2016,3년이내,동종,풍속범죄,154
성풍속범죄,2016,3년초과,동종,풍속범죄,167
성풍속범죄,2016,1개월이내,이종,풍속범죄,75
성풍속범죄,2016,3개월이내,이종,풍속범죄,108
성풍속범죄,2016,6개월이내,이종,풍속범죄,182
성풍속범죄,2016,1년이내,이종,풍속범죄,578
성풍속범죄,2016,2년이내,이종,풍속범죄,427
성풍속범죄,2016,3년이내,이종,풍속범죄,466
성풍속범죄,2016,3년초과,이종,풍속범죄,2072
도박범죄,2016,1개월이내,동종,풍속범죄,93
도박범죄,2016,3개월이내,동종,풍속범죄,200
도박범죄,2016,6개월이내,동종,풍속범죄,270
도박범죄,2016,1년이내,동종,풍속범죄,970
도박범죄,2016,2년이내,동종,풍속범죄,730
도박범죄,2016,3년이내,동종,풍속범죄,763
도박범죄,2016,3년초과,동종,풍속범죄,2878
도박범죄,2016,1개월이내,이종,풍속범죄,157
도박범죄,2016,3개월이내,이종,풍속범죄,321
도박범죄,2016,6개월이내,이종,풍속범죄,435
도박범죄,2016,1년이내,이종,풍속범죄,2017
도박범죄,2016,2년이내,이종,풍속범죄,1606
도박범죄,2016,3년이내,이종,풍속범죄,1958
도박범죄,2016,3년초과,이종,풍속범죄,10695
살인기수,2017,1개월이내,동종,강력범죄,2
살인기수,2017,3개월이내,동종,강력범죄,0
살인기수,2017,6개월이내,동종,강력범죄,2
살인기수,2017,1년이내,동종,강력범죄,1
살인기수,2017,2년이내,동종,강력범죄,0
살인기수,2017,3년이내,동종,강력범죄,1
살인기수,2017,3년초과,동종,강력범죄,5
살인기수,2017,1개월이내,이종,강력범죄,2
살인기수,2017,3개월이내,이종,강력범죄,5
살인기수,2017,6개월이내,이종,강력범죄,8
살인기수,2017,1년이내,이종,강력범죄,31
살인기수,2017,2년이내,이종,강력범죄,13
살인기수,2017,3년이내,이종,강력범죄,17
살인기수,2017,3년초과,이종,강력범죄,81
살인미수등,2017,1개월이내,동종,강력범죄,1
살인미수등,2017,3개월이내,동종,강력범죄,2
살인미수등,2017,6개월이내,동종,강력범죄,5
살인미수등,2017,1년이내,동종,강력범죄,12
살인미수등,2017,2년이내,동종,강력범죄,5
살인미수등,2017,3년이내,동종,강력범죄,7
살인미수등,2017,3년초과,동종,강력범죄,17
살인미수등,2017,1개월이내,이종,강력범죄,5
살인미수등,2017,3개월이내,이종,강력범죄,8
살인미수등,2017,6개월이내,이종,강력범죄,16
살인미수등,2017,1년이내,이종,강력범죄,55
살인미수등,2017,2년이내,이종,강력범죄,45
살인미수등,2017,3년이내,이종,강력범죄,32
살인미수등,2017,3년초과,이종,강력범죄,139
강도,2017,1개월이내,동종,강력범죄,24
강도,2017,3개월이내,동종,강력범죄,37
강도,2017,6개월이내,동종,강력범죄,24
강도,2017,1년이내,동종,강력범죄,66
강도,2017,2년이내,동종,강력범죄,28
강도,2017,3년이내,동종,강력범죄,26
강도,2017,3년초과,동종,강력범죄,54
강도,2017,1개월이내,이종,강력범죄,32
강도,2017,3개월이내,이종,강력범죄,51
강도,2017,6개월이내,이종,강력범죄,86
강도,2017,1년이내,이종,강력범죄,167
강도,2017,2년이내,이종,강력범죄,112
강도,2017,3년이내,이종,강력범죄,99
강도,2017,3년초과,이종,강력범죄,222
강간·강제추행,2017,1개월이내,동종,강력범죄,0
강간·강제추행,2017,3개월이내,동종,강력범죄,0
강간·강제추행,2017,6개월이내,동종,강력범죄,0
강간·강제추행,2017,1년이내,동종,강력범죄,0
강간·강제추행,2017,2년이내,동종,강력범죄,0
강간·강제추행,2017,3년이내,동종,강력범죄,0
강간·강제추행,2017,3년초과,동종,강력범죄,0
강간·강제추행,2017,1개월이내,이종,강력범죄,0
강간·강제추행,2017,3개월이내,이종,강력범죄,0
강간·강제추행,2017,6개월이내,이종,강력범죄,0
강간·강제추행,2017,1년이내,이종,강력범죄,0
강간·강제추행,2017,2년이내,이종,강력범죄,0
강간·강제추행,2017,3년이내,이종,강력범죄,0
강간·강제추행,2017,3년초과,이종,강력범죄,0
강간,2017,1개월이내,동종,강력범죄,12
강간,2017,3개월이내,동종,강력범죄,15
강간,2017,6개월이내,동종,강력범죄,21
강간,2017,1년이내,동종,강력범죄,60
강간,2017,2년이내,동종,강력범죄,33
강간,2017,3년이내,동종,강력범죄,23
강간,2017,3년초과,동종,강력범죄,68
강간,2017,1개월이내,이종,강력범죄,70
강간,2017,3개월이내,이종,강력범죄,105
강간,2017,6개월이내,이종,강력범죄,139
강간,2017,1년이내,이종,강력범죄,470
강간,2017,2년이내,이종,강력범죄,264
강간,2017,3년이내,이종,강력범죄,310
강간,2017,3년초과,이종,강력범죄,1005
유사강간,2017,1개월이내,동종,강력범죄,0
유사강간,2017,3개월이내,동종,강력범죄,0
유사강간,2017,6개월이내,동종,강력범죄,7
유사강간,2017,1년이내,동종,강력범죄,6
유사강간,2017,2년이내,동종,강력범죄,2
유사강간,2017,3년이내,동종,강력범죄,7
유사강간,2017,3년초과,동종,강력범죄,8
유사강간,2017,1개월이내,이종,강력범죄,2
유사강간,2017,3개월이내,이종,강력범죄,14
유사강간,2017,6개월이내,이종,강력범죄,14
유사강간,2017,1년이내,이종,강력범죄,41
유사강간,2017,2년이내,이종,강력범죄,34
유사강간,2017,3년이내,이종,강력범죄,39
유사강간,2017,3년초과,이종,강력범죄,155
강제추행,2017,1개월이내,동종,강력범죄,35
강제추행,2017,3개월이내,동종,강력범죄,52
강제추행,2017,6개월이내,동종,강력범죄,52
강제추행,2017,1년이내,동종,강력범죄,202
강제추행,2017,2년이내,동종,강력범죄,181
강제추행,2017,3년이내,동종,강력범죄,147
강제추행,2017,3년초과,동종,강력범죄,364
강제추행,2017,1개월이내,이종,강력범죄,145
강제추행,2017,3개월이내,이종,강력범죄,228
강제추행,2017,6개월이내,이종,강력범죄,328
강제추행,2017,1년이내,이종,강력범죄,1128
강제추행,2017,2년이내,이종,강력범죄,865
강제추행,2017,3년이내,이종,강력범죄,858
강제추행,2017,3년초과,이종,강력범죄,4583
기타 강간·강제추행등,2017,1개월이내,동종,강력범죄,0
기타 강간·강제추행등,2017,3개월이내,동종,강력범죄,2
기타 강간·강제추행등,2017,6개월이내,동종,강력범죄,0
기타 강간·강제추행등,2017,1년이내,동종,강력범죄,4
기타 강간·강제추행등,2017,2년이내,동종,강력범죄,2
기타 강간·강제추행등,2017,3년이내,동종,강력범죄,2
기타 강간·강제추행등,2017,3년초과,동종,강력범죄,9
기타 강간·강제추행등,2017,1개월이내,이종,강력범죄,6
기타 강간·강제추행등,2017,3개월이내,이종,강력범죄,9
기타 강간·강제추행등,2017,6개월이내,이종,강력범죄,10
기타 강간·강제추행등,2017,1년이내,이종,강력범죄,42
기타 강간·강제추행등,2017,2년이내,이종,강력범죄,23
기타 강간·강제추행등,2017,3년이내,이종,강력범죄,20
기타 강간·강제추행등,2017,3년초과,이종,강력범죄,70
방화,2017,1개월이내,동종,강력범죄,3
방화,2017,3개월이내,동종,강력범죄,8
방화,2017,6개월이내,동종,강력범죄,8
방화,2017,1년이내,동종,강력범죄,16
방화,2017,2년이내,동종,강력범죄,12
방화,2017,3년이내,동종,강력범죄,11
방화,2017,3년초과,동종,강력범죄,23
방화,2017,1개월이내,이종,강력범죄,29
방화,2017,3개월이내,이종,강력범죄,41
방화,2017,6개월이내,이종,강력범죄,43
방화,2017,1년이내,이종,강력범죄,118
방화,2017,2년이내,이종,강력범죄,99
방화,2017,3년이내,이종,강력범죄,89
방화,2017,3년초과,이종,강력범죄,358
상해,2017,1개월이내,동종,폭력범죄,342
상해,2017,3개월이내,동종,폭력범죄,722
상해,2017,6개월이내,동종,폭력범죄,805
상해,2017,1년이내,동종,폭력범죄,2591
상해,2017,2년이내,동종,폭력범죄,1675
상해,2017,3년이내,동종,폭력범죄,1601
상해,2017,3년초과,동종,폭력범죄,4566
상해,2017,1개월이내,이종,폭력범죄,383
상해,2017,3개월이내,이종,폭력범죄,862
상해,2017,6개월이내,이종,폭력범죄,1095
상해,2017,1년이내,이종,폭력범죄,4046
상해,2017,2년이내,이종,폭력범죄,3225
상해,2017,3년이내,이종,폭력범죄,3200
상해,2017,3년초과,이종,폭력범죄,14596
폭행,2017,1개월이내,동종,폭력범죄,707
폭행,2017,3개월이내,동종,폭력범죄,1466
폭행,2017,6개월이내,동종,폭력범죄,1576
폭행,2017,1년이내,동종,폭력범죄,4873
폭행,2017,2년이내,동종,폭력범죄,3101
폭행,2017,3년이내,동종,폭력범죄,2785
폭행,2017,3년초과,동종,폭력범죄,7585
폭행,2017,1개월이내,이종,폭력범죄,762
폭행,2017,3개월이내,이종,폭력범죄,1806
폭행,2017,6개월이내,이종,폭력범죄,2438
폭행,2017,1년이내,이종,폭력범죄,8314
폭행,2017,2년이내,이종,폭력범죄,6450
폭행,2017,3년이내,이종,폭력범죄,6770
폭행,2017,3년초과,이종,폭력범죄,30217
체포·감금,2017,1개월이내,동종,폭력범죄,7
체포·감금,2017,3개월이내,동종,폭력범죄,15
체포·감금,2017,6개월이내,동종,폭력범죄,7
체포·감금,2017,1년이내,동종,폭력범죄,36
체포·감금,2017,2년이내,동종,폭력범죄,19
체포·감금,2017,3년이내,동종,폭력범죄,17
체포·감금,2017,3년초과,동종,폭력범죄,25
체포·감금,2017,1개월이내,이종,폭력범죄,13
체포·감금,2017,3개월이내,이종,폭력범죄,40
체포·감금,2017,6개월이내,이종,폭력범죄,42
체포·감금,2017,1년이내,이종,폭력범죄,151
체포·감금,2017,2년이내,이종,폭력범죄,89
체포·감금,2017,3년이내,이종,폭력범죄,94
체포·감금,2017,3년초과,이종,폭력범죄,339
협박,2017,1개월이내,동종,폭력범죄,79
협박,2017,3개월이내,동종,폭력범죄,92
협박,2017,6개월이내,동종,폭력범죄,99
협박,2017,1년이내,동종,폭력범죄,298
협박,2017,2년이내,동종,폭력범죄,160
협박,2017,3년이내,동종,폭력범죄,137
협박,2017,3년초과,동종,폭력범죄,304
협박,2017,1개월이내,이종,폭력범죄,156
협박,2017,3개월이내,이종,폭력범죄,279
협박,2017,6개월이내,이종,폭력범죄,337
협박,2017,1년이내,이종,폭력범죄,1203
협박,2017,2년이내,이종,폭력범죄,843
협박,2017,3년이내,이종,폭력범죄,896
협박,2017,3년초과,이종,폭력범죄,4193
약취·유인,2017,1개월이내,동종,폭력범죄,0
약취·유인,2017,3개월이내,동종,폭력범죄,0
약취·유인,2017,6개월이내,동종,폭력범죄,1
약취·유인,2017,1년이내,동종,폭력범죄,3
약취·유인,2017,2년이내,동종,폭력범죄,4
약취·유인,2017,3년이내,동종,폭력범죄,5
약취·유인,2017,3년초과,동종,폭력범죄,5
약취·유인,2017,1개월이내,이종,폭력범죄,2
약취·유인,2017,3개월이내,이종,폭력범죄,8
약취·유인,2017,6개월이내,이종,폭력범죄,8
약취·유인,2017,1년이내,이종,폭력범죄,25
약취·유인,2017,2년이내,이종,폭력범죄,10
약취·유인,2017,3년이내,이종,폭력범죄,7
약취·유인,2017,3년초과,이종,폭력범죄,48
폭력행위등,2017,1개월이내,동종,폭력범죄,261
폭력행위등,2017,3개월이내,동종,폭력범죄,500
폭력행위등,2017,6개월이내,동종,폭력범죄,558
폭력행위등,2017,1년이내,동종,폭력범죄,1409
