범죄명,연도,검거기간,범죄종류,범죄자수
문서·인장,2019,6개월이내,지능범죄,1121
문서·인장,2019,1년이내,지능범죄,1151
문서·인장,2019,1년초과,지능범죄,3584
유가증권인지,2019,1일이내,지능범죄,1
유가증권인지,2019,2일이내,지능범죄,1
유가증권인지,2019,3일이내,지능범죄,0
유가증권인지,2019,10일이내,지능범죄,3
유가증권인지,2019,1개월이내,지능범죄,7
유가증권인지,2019,3개월이내,지능범죄,17
유가증권인지,2019,6개월이내,지능범죄,11
유가증권인지,2019,1년이내,지능범죄,12
유가증권인지,2019,1년초과,지능범죄,51
사기,2019,1일이내,지능범죄,12011
사기,2019,2일이내,지능범죄,664
사기,2019,3일이내,지능범죄,692
사기,2019,10일이내,지능범죄,6075
사기,2019,1개월이내,지능범죄,33743
사기,2019,3개월이내,지능범죄,68132
사기,2019,6개월이내,지능범죄,33317
사기,2019,1년이내,지능범죄,23697
사기,2019,1년초과,지능범죄,46790
사기,2019,미상,지능범죄,0
횡령,2019,1일이내,지능범죄,1371
횡령,2019,2일이내,지능범죄,260
횡령,2019,3일이내,지능범죄,269
횡령,2019,10일이내,지능범죄,2495
횡령,2019,1개월이내,지능범죄,5420
횡령,2019,3개월이내,지능범죄,5793
횡령,2019,6개월이내,지능범죄,2775
횡령,2019,1년이내,지능범죄,2466
횡령,2019,1년초과,지능범죄,6242
횡령,2019,미상,지능범죄,0
배임,2019,1일이내,지능범죄,12
배임,2019,2일이내,지능범죄,6
배임,2019,3일이내,지능범죄,1
배임,2019,10일이내,지능범죄,29
배임,2019,1개월이내,지능범죄,168
배임,2019,3개월이내,지능범죄,508
배임,2019,6개월이내,지능범죄,398
배임,2019,1년이내,지능범죄,539
배임,2019,1년초과,지능범죄,2404
배임,2019,미상,지능범죄,0
성풍속범죄,2019,1일이내,풍속범죄,3432
성풍속범죄,2019,2일이내,풍속범죄,95
성풍속범죄,2019,3일이내,풍속범죄,118
성풍속범죄,2019,10일이내,풍속범죄,838
성풍속범죄,2019,1개월이내,풍속범죄,1888
성풍속범죄,2019,3개월이내,풍속범죄,2420
성풍속범죄,2019,6개월이내,풍속범죄,1161
성풍속범죄,2019,1년이내,풍속범죄,712
성풍속범죄,2019,1년초과,풍속범죄,788
도박범죄,2019,1일이내,풍속범죄,2076
도박범죄,2019,2일이내,풍속범죄,77
도박범죄,2019,3일이내,풍속범죄,91
도박범죄,2019,10일이내,풍속범죄,526
도박범죄,2019,1개월이내,풍속범죄,768
도박범죄,2019,3개월이내,풍속범죄,902
도박범죄,2019,6개월이내,풍속범죄,1132
도박범죄,2019,1년이내,풍속범죄,1101
도박범죄,2019,1년초과,풍속범죄,1154
특별경제범죄,2019,1일이내,특별경제범죄,13273
특별경제범죄,2019,2일이내,특별경제범죄,280
특별경제범죄,2019,3일이내,특별경제범죄,346
특별경제범죄,2019,10일이내,특별경제범죄,2516
특별경제범죄,2019,1개월이내,특별경제범죄,6948
특별경제범죄,2019,3개월이내,특별경제범죄,9351
특별경제범죄,2019,6개월이내,특별경제범죄,4475
특별경제범죄,2019,1년이내,특별경제범죄,2858
특별경제범죄,2019,1년초과,특별경제범죄,4831
특별경제범죄,2019,미상,특별경제범죄,0
마약범죄,2019,1일이내,마약범죄,1561
마약범죄,2019,2일이내,마약범죄,120
마약범죄,2019,3일이내,마약범죄,88
마약범죄,2019,10일이내,마약범죄,424
마약범죄,2019,1개월이내,마약범죄,949
마약범죄,2019,3개월이내,마약범죄,1680
마약범죄,2019,6개월이내,마약범죄,1134
마약범죄,2019,1년이내,마약범죄,972
마약범죄,2019,1년초과,마약범죄,660
마약범죄,2019,미상,마약범죄,0
보건범죄,2019,1일이내,보건범죄,1068
보건범죄,2019,2일이내,보건범죄,168
보건범죄,2019,3일이내,보건범죄,206
보건범죄,2019,10일이내,보건범죄,1828
보건범죄,2019,1개월이내,보건범죄,3467
보건범죄,2019,3개월이내,보건범죄,2903
보건범죄,2019,6개월이내,보건범죄,1136
보건범죄,2019,1년이내,보건범죄,615
보건범죄,2019,1년초과,보건범죄,898
보건범죄,2019,미상,보건범죄,0
환경범죄,2019,1일이내,환경범죄,165
환경범죄,2019,2일이내,환경범죄,41
환경범죄,2019,3일이내,환경범죄,49
환경범죄,2019,10일이내,환경범죄,451
환경범죄,2019,1개월이내,환경범죄,1139
환경범죄,2019,3개월이내,환경범죄,1108
환경범죄,2019,6개월이내,환경범죄,329
환경범죄,2019,1년이내,환경범죄,197
환경범죄,2019,1년초과,환경범죄,237
교통범죄,2019,1일이내,교통범죄,212575
교통범죄,2019,2일이내,교통범죄,11124
교통범죄,2019,3일이내,교통범죄,13470
교통범죄,2019,10일이내,교통범죄,58549
교통범죄,2019,1개월이내,교통범죄,49544
교통범죄,2019,3개월이내,교통범죄,17682
교통범죄,2019,6개월이내,교통범죄,2427
교통범죄,2019,1년이내,교통범죄,1102
교통범죄,2019,1년초과,교통범죄,1129
교통범죄,2019,미상,교통범죄,0
노동범죄,2019,1일이내,노동범죄,36
노동범죄,2019,2일이내,노동범죄,3
노동범죄,2019,3일이내,노동범죄,5
노동범죄,2019,10일이내,노동범죄,40
노동범죄,2019,1개월이내,노동범죄,94
노동범죄,2019,3개월이내,노동범죄,153
노동범죄,2019,6개월이내,노동범죄,103
노동범죄,2019,1년이내,노동범죄,140
노동범죄,2019,1년초과,노동범죄,358
안보범죄,2019,1일이내,안보범죄,15
안보범죄,2019,2일이내,안보범죄,1
안보범죄,2019,3일이내,안보범죄,0
안보범죄,2019,10일이내,안보범죄,2
안보범죄,2019,1개월이내,안보범죄,7
안보범죄,2019,3개월이내,안보범죄,8
안보범죄,2019,6개월이내,안보범죄,19
안보범죄,2019,1년이내,안보범죄,25
안보범죄,2019,1년초과,안보범죄,79
선거범죄,2019,1일이내,선거범죄,10
선거범죄,2019,2일이내,선거범죄,0
선거범죄,2019,3일이내,선거범죄,3
선거범죄,2019,10일이내,선거범죄,13
선거범죄,2019,1개월이내,선거범죄,68
선거범죄,2019,3개월이내,선거범죄,223
선거범죄,2019,6개월이내,선거범죄,150
선거범죄,2019,1년이내,선거범죄,66
선거범죄,2019,1년초과,선거범죄,54
병역범죄,2019,1일이내,병역범죄,148
병역범죄,2019,2일이내,병역범죄,116
병역범죄,2019,3일이내,병역범죄,121
병역범죄,2019,10일이내,병역범죄,989
병역범죄,2019,1개월이내,병역범죄,2795
병역범죄,2019,3개월이내,병역범죄,4552
병역범죄,2019,6개월이내,병역범죄,1365
병역범죄,2019,1년이내,병역범죄,770
병역범죄,2019,1년초과,병역범죄,886
병역범죄,2019,미상,병역범죄,0
기타범죄,2019,1일이내,기타범죄,36444
기타범죄,2019,2일이내,기타범죄,2066
기타범죄,2019,3일이내,기타범죄,2380
기타범죄,2019,10일이내,기타범죄,19469
기타범죄,2019,1개월이내,기타범죄,35615
기타범죄,2019,3개월이내,기타범죄,44738
기타범죄,2019,6개월이내,기타범죄,24631
기타범죄,2019,1년이내,기타범죄,20338
기타범죄,2019,1년초과,기타범죄,29284
기타범죄,2019,미상,기타범죄,0
살인기수,2020,1일이내,강력범죄,185
살인기수,2020,2일이내,강력범죄,18
살인기수,2020,3일이내,강력범죄,9
살인기수,2020,10일이내,강력범죄,20
살인기수,2020,1개월이내,강력범죄,13
살인기수,2020,3개월이내,강력범죄,22
살인기수,2020,6개월이내,강력범죄,14
살인기수,2020,1년이내,강력범죄,6
살인기수,2020,1년초과,강력범죄,12
살인미수등,2020,1일이내,강력범죄,286
살인미수등,2020,2일이내,강력범죄,9
살인미수등,2020,3일이내,강력범죄,8
살인미수등,2020,10일이내,강력범죄,25
살인미수등,2020,1개월이내,강력범죄,19
살인미수등,2020,3개월이내,강력범죄,24
살인미수등,2020,6개월이내,강력범죄,10
살인미수등,2020,1년이내,강력범죄,7
살인미수등,2020,1년초과,강력범죄,18
강도,2020,1일이내,강력범죄,271
강도,2020,2일이내,강력범죄,26
강도,2020,3일이내,강력범죄,16
강도,2020,10일이내,강력범죄,64
강도,2020,1개월이내,강력범죄,85
강도,2020,3개월이내,강력범죄,92
강도,2020,6개월이내,강력범죄,49
강도,2020,1년이내,강력범죄,25
강도,2020,1년초과,강력범죄,30
강도,2020,미상,강력범죄,0
강간·강제추행,2020,1일이내,강력범죄,0
강간·강제추행,2020,2일이내,강력범죄,0
강간·강제추행,2020,3일이내,강력범죄,0
강간·강제추행,2020,10일이내,강력범죄,0
강간·강제추행,2020,1개월이내,강력범죄,0
강간·강제추행,2020,3개월이내,강력범죄,0
강간·강제추행,2020,6개월이내,강력범죄,0
강간·강제추행,2020,1년이내,강력범죄,0
강간·강제추행,2020,1년초과,강력범죄,0
강간,2020,1일이내,강력범죄,721
강간,2020,2일이내,강력범죄,54
강간,2020,3일이내,강력범죄,57
강간,2020,10일이내,강력범죄,332
강간,2020,1개월이내,강력범죄,1073
강간,2020,3개월이내,강력범죄,1528
강간,2020,6개월이내,강력범죄,466
강간,2020,1년이내,강력범죄,336
강간,2020,1년초과,강력범죄,616
유사강간,2020,1일이내,강력범죄,118
유사강간,2020,2일이내,강력범죄,11
유사강간,2020,3일이내,강력범죄,9
유사강간,2020,10일이내,강력범죄,60
유사강간,2020,1개월이내,강력범죄,189
유사강간,2020,3개월이내,강력범죄,226
유사강간,2020,6개월이내,강력범죄,70
유사강간,2020,1년이내,강력범죄,39
유사강간,2020,1년초과,강력범죄,74
강제추행,2020,1일이내,강력범죄,3422
강제추행,2020,2일이내,강력범죄,134
강제추행,2020,3일이내,강력범죄,155
강제추행,2020,10일이내,강력범죄,1278
강제추행,2020,1개월이내,강력범죄,3888
강제추행,2020,3개월이내,강력범죄,3727
강제추행,2020,6개월이내,강력범죄,920
강제추행,2020,1년이내,강력범죄,511
강제추행,2020,1년초과,강력범죄,829
기타 강간·강제추행등,2020,1일이내,강력범죄,43
기타 강간·강제추행등,2020,2일이내,강력범죄,7
기타 강간·강제추행등,2020,3일이내,강력범죄,5
기타 강간·강제추행등,2020,10일이내,강력범죄,18
기타 강간·강제추행등,2020,1개월이내,강력범죄,35
기타 강간·강제추행등,2020,3개월이내,강력범죄,42
기타 강간·강제추행등,2020,6개월이내,강력범죄,23
기타 강간·강제추행등,2020,1년이내,강력범죄,13
기타 강간·강제추행등,2020,1년초과,강력범죄,49
방화,2020,1일이내,강력범죄,639
방화,2020,2일이내,강력범죄,24
방화,2020,3일이내,강력범죄,28
방화,2020,10일이내,강력범죄,112
방화,2020,1개월이내,강력범죄,146
방화,2020,3개월이내,강력범죄,115
방화,2020,6개월이내,강력범죄,37
방화,2020,1년이내,강력범죄,7
방화,2020,1년초과,강력범죄,7
절도범죄,2020,1일이내,절도범죄,15691
절도범죄,2020,2일이내,절도범죄,2589
절도범죄,2020,3일이내,절도범죄,2873
절도범죄,2020,10일이내,절도범죄,20244
절도범죄,2020,1개월이내,절도범죄,33052
절도범죄,2020,3개월이내,절도범죄,24691
절도범죄,2020,6개월이내,절도범죄,7048
절도범죄,2020,1년이내,절도범죄,2825
절도범죄,2020,1년초과,절도범죄,2233
절도범죄,2020,미상,절도범죄,0
상해,2020,1일이내,폭력범죄,7833
상해,2020,2일이내,폭력범죄,539
상해,2020,3일이내,폭력범죄,896
상해,2020,10일이내,폭력범죄,6082
상해,2020,1개월이내,폭력범죄,9006
상해,2020,3개월이내,폭력범죄,5461
상해,2020,6개월이내,폭력범죄,1139
상해,2020,1년이내,폭력범죄,485
상해,2020,1년초과,폭력범죄,601
상해,2020,미상,폭력범죄,0
폭행,2020,1일이내,폭력범죄,40619
폭행,2020,2일이내,폭력범죄,2731
폭행,2020,3일이내,폭력범죄,5159
폭행,2020,10일이내,폭력범죄,28119
폭행,2020,1개월이내,폭력범죄,34047
폭행,2020,3개월이내,폭력범죄,16941
폭행,2020,6개월이내,폭력범죄,2867
폭행,2020,1년이내,폭력범죄,991
폭행,2020,1년초과,폭력범죄,878
폭행,2020,미상,폭력범죄,0
체포·감금,2020,1일이내,폭력범죄,349
체포·감금,2020,2일이내,폭력범죄,15
체포·감금,2020,3일이내,폭력범죄,21
체포·감금,2020,10일이내,폭력범죄,160
체포·감금,2020,1개월이내,폭력범죄,224
체포·감금,2020,3개월이내,폭력범죄,206
체포·감금,2020,6개월이내,폭력범죄,75
체포·감금,2020,1년이내,폭력범죄,35
체포·감금,2020,1년초과,폭력범죄,54
협박,2020,1일이내,폭력범죄,5689
협박,2020,2일이내,폭력범죄,292
협박,2020,3일이내,폭력범죄,429
협박,2020,10일이내,폭력범죄,2918
협박,2020,1개월이내,폭력범죄,4860
협박,2020,3개월이내,폭력범죄,3761
협박,2020,6개월이내,폭력범죄,996
협박,2020,1년이내,폭력범죄,471
협박,2020,1년초과,폭력범죄,460
약취·유인,2020,1일이내,폭력범죄,34
약취·유인,2020,2일이내,폭력범죄,2
약취·유인,2020,3일이내,폭력범죄,7
약취·유인,2020,10일이내,폭력범죄,20
약취·유인,2020,1개월이내,폭력범죄,38
약취·유인,2020,3개월이내,폭력범죄,46
약취·유인,2020,6개월이내,폭력범죄,17
약취·유인,2020,1년이내,폭력범죄,9
약취·유인,2020,1년초과,폭력범죄,13
폭력행위등,2020,1일이내,폭력범죄,1439
폭력행위등,2020,2일이내,폭력범죄,66
폭력행위등,2020,3일이내,폭력범죄,120
폭력행위등,2020,10일이내,폭력범죄,920
폭력행위등,2020,1개월이내,폭력범죄,1849
폭력행위등,2020,3개월이내,폭력범죄,1711
폭력행위등,2020,6개월이내,폭력범죄,489
폭력행위등,2020,1년이내,폭력범죄,229
폭력행위등,2020,1년초과,폭력범죄,250
폭력행위등,2020,미상,폭력범죄,0
공갈,2020,1일이내,폭력범죄,144
공갈,2020,2일이내,폭력범죄,21
공갈,2020,3일이내,폭력범죄,14
공갈,2020,10일이내,폭력범죄,91
공갈,2020,1개월이내,폭력범죄,378
공갈,2020,3개월이내,폭력범죄,794
공갈,2020,6개월이내,폭력범죄,537
공갈,2020,1년이내,폭력범죄,325
공갈,2020,1년초과,폭력범죄,375
손괴,2020,1일이내,폭력범죄,8521
손괴,2020,2일이내,폭력범죄,506
손괴,2020,3일이내,폭력범죄,832
손괴,2020,10일이내,폭력범죄,6132
손괴,2020,1개월이내,폭력범죄,9620
손괴,2020,3개월이내,폭력범죄,7084
손괴,2020,6개월이내,폭력범죄,1582
손괴,2020,1년이내,폭력범죄,592
손괴,2020,1년초과,폭력범죄,557
손괴,2020,미상,폭력범죄,0
직무유기,2020,1일이내,지능범죄,0
직무유기,2020,2일이내,지능범죄,0
직무유기,2020,3일이내,지능범죄,0
직무유기,2020,10일이내,지능범죄,1
직무유기,2020,1개월이내,지능범죄,25
직무유기,2020,3개월이내,지능범죄,114
직무유기,2020,6개월이내,지능범죄,60
직무유기,2020,1년이내,지능범죄,66
직무유기,2020,1년초과,지능범죄,95
직권남용,2020,1일이내,지능범죄,2
직권남용,2020,2일이내,지능범죄,1
직권남용,2020,3일이내,지능범죄,2
직권남용,2020,10일이내,지능범죄,11
직권남용,2020,1개월이내,지능범죄,31
직권남용,2020,3개월이내,지능범죄,119
직권남용,2020,6개월이내,지능범죄,68
직권남용,2020,1년이내,지능범죄,60
직권남용,2020,1년초과,지능범죄,115
증수뢰,2020,1일이내,지능범죄,3
증수뢰,2020,2일이내,지능범죄,0
증수뢰,2020,3일이내,지능범죄,0
증수뢰,2020,10일이내,지능범죄,1
증수뢰,2020,1개월이내,지능범죄,7
증수뢰,2020,3개월이내,지능범죄,33
증수뢰,2020,6개월이내,지능범죄,19
증수뢰,2020,1년이내,지능범죄,44
증수뢰,2020,1년초과,지능범죄,152
통화,2020,1일이내,지능범죄,11
통화,2020,2일이내,지능범죄,2
통화,2020,3일이내,지능범죄,2
통화,2020,10일이내,지능범죄,9
통화,2020,1개월이내,지능범죄,13
통화,2020,3개월이내,지능범죄,14
통화,2020,6개월이내,지능범죄,9
통화,2020,1년이내,지능범죄,1
통화,2020,1년초과,지능범죄,2
문서·인장,2020,1일이내,지능범죄,344
문서·인장,2020,2일이내,지능범죄,40
문서·인장,2020,3일이내,지능범죄,48
문서·인장,2020,10일이내,지능범죄,411
문서·인장,2020,1개월이내,지능범죄,1080
문서·인장,2020,3개월이내,지능범죄,1661
문서·인장,2020,6개월이내,지능범죄,1121
문서·인장,2020,1년이내,지능범죄,1112
문서·인장,2020,1년초과,지능범죄,3238
유가증권인지,2020,1일이내,지능범죄,2
유가증권인지,2020,2일이내,지능범죄,0
유가증권인지,2020,3일이내,지능범죄,0
유가증권인지,2020,10일이내,지능범죄,3
유가증권인지,2020,1개월이내,지능범죄,6
유가증권인지,2020,3개월이내,지능범죄,9
유가증권인지,2020,6개월이내,지능범죄,5
유가증권인지,2020,1년이내,지능범죄,12
유가증권인지,2020,1년초과,지능범죄,31
사기,2020,1일이내,지능범죄,10824
사기,2020,2일이내,지능범죄,1024
사기,2020,3일이내,지능범죄,976
사기,2020,10일이내,지능범죄,8093
사기,2020,1개월이내,지능범죄,33552
사기,2020,3개월이내,지능범죄,74422
사기,2020,6개월이내,지능범죄,40292
사기,2020,1년이내,지능범죄,24096
사기,2020,1년초과,지능범죄,44128
사기,2020,미상,지능범죄,0
횡령,2020,1일이내,지능범죄,1235
횡령,2020,2일이내,지능범죄,239
횡령,2020,3일이내,지능범죄,316
횡령,2020,10일이내,지능범죄,2590
횡령,2020,1개월이내,지능범죄,5764
횡령,2020,3개월이내,지능범죄,6387
횡령,2020,6개월이내,지능범죄,2796
횡령,2020,1년이내,지능범죄,2393
횡령,2020,1년초과,지능범죄,6163
횡령,2020,미상,지능범죄,0
배임,2020,1일이내,지능범죄,10
배임,2020,2일이내,지능범죄,1
배임,2020,3일이내,지능범죄,0
배임,2020,10일이내,지능범죄,24
배임,2020,1개월이내,지능범죄,177
배임,2020,3개월이내,지능범죄,502
배임,2020,6개월이내,지능범죄,407
배임,2020,1년이내,지능범죄,458
배임,2020,1년초과,지능범죄,1966
배임,2020,미상,지능범죄,0
성풍속범죄,2020,1일이내,풍속범죄,2714
성풍속범죄,2020,2일이내,풍속범죄,242
성풍속범죄,2020,3일이내,풍속범죄,183
성풍속범죄,2020,10일이내,풍속범죄,894
성풍속범죄,2020,1개월이내,풍속범죄,2084
성풍속범죄,2020,3개월이내,풍속범죄,3167
성풍속범죄,2020,6개월이내,풍속범죄,1467
성풍속범죄,2020,1년이내,풍속범죄,1082
성풍속범죄,2020,1년초과,풍속범죄,792
도박범죄,2020,1일이내,풍속범죄,2146
도박범죄,2020,2일이내,풍속범죄,54
도박범죄,2020,3일이내,풍속범죄,91
도박범죄,2020,10일이내,풍속범죄,494
도박범죄,2020,1개월이내,풍속범죄,608
도박범죄,2020,3개월이내,풍속범죄,855
도박범죄,2020,6개월이내,풍속범죄,840
도박범죄,2020,1년이내,풍속범죄,1487
도박범죄,2020,1년초과,풍속범죄,1314
특별경제범죄,2020,1일이내,특별경제범죄,11024
특별경제범죄,2020,2일이내,특별경제범죄,241
특별경제범죄,2020,3일이내,특별경제범죄,337
특별경제범죄,2020,10일이내,특별경제범죄,2635
특별경제범죄,2020,1개월이내,특별경제범죄,6530
특별경제범죄,2020,3개월이내,특별경제범죄,9390
특별경제범죄,2020,6개월이내,특별경제범죄,4263
특별경제범죄,2020,1년이내,특별경제범죄,2826
특별경제범죄,2020,1년초과,특별경제범죄,4556
특별경제범죄,2020,미상,특별경제범죄,0
마약범죄,2020,1일이내,마약범죄,1776
마약범죄,2020,2일이내,마약범죄,135
마약범죄,2020,3일이내,마약범죄,108
마약범죄,2020,10일이내,마약범죄,483
마약범죄,2020,1개월이내,마약범죄,1133
마약범죄,2020,3개월이내,마약범죄,1841
마약범죄,2020,6개월이내,마약범죄,1269
마약범죄,2020,1년이내,마약범죄,1085
마약범죄,2020,1년초과,마약범죄,877
마약범죄,2020,미상,마약범죄,0
보건범죄,2020,1일이내,보건범죄,946
보건범죄,2020,2일이내,보건범죄,218
보건범죄,2020,3일이내,보건범죄,248
보건범죄,2020,10일이내,보건범죄,2381
보건범죄,2020,1개월이내,보건범죄,4318
보건범죄,2020,3개월이내,보건범죄,3347
보건범죄,2020,6개월이내,보건범죄,1138
보건범죄,2020,1년이내,보건범죄,849
보건범죄,2020,1년초과,보건범죄,676
보건범죄,2020,미상,보건범죄,0
환경범죄,2020,1일이내,환경범죄,118
환경범죄,2020,2일이내,환경범죄,34
환경범죄,2020,3일이내,환경범죄,47
환경범죄,2020,10일이내,환경범죄,395
환경범죄,2020,1개월이내,환경범죄,1012
환경범죄,2020,3개월이내,환경범죄,985
환경범죄,2020,6개월이내,환경범죄,397
환경범죄,2020,1년이내,환경범죄,175
환경범죄,2020,1년초과,환경범죄,187
교통범죄,2020,1일이내,교통범죄,185328
교통범죄,2020,2일이내,교통범죄,10051
교통범죄,2020,3일이내,교통범죄,12468
교통범죄,2020,10일이내,교통범죄,56733
교통범죄,2020,1개월이내,교통범죄,51175
교통범죄,2020,3개월이내,교통범죄,19430
교통범죄,2020,6개월이내,교통범죄,2695
교통범죄,2020,1년이내,교통범죄,1035
교통범죄,2020,1년초과,교통범죄,1006
교통범죄,2020,미상,교통범죄,0
노동범죄,2020,1일이내,노동범죄,21
노동범죄,2020,2일이내,노동범죄,2
노동범죄,2020,3일이내,노동범죄,3
노동범죄,2020,10일이내,노동범죄,26
노동범죄,2020,1개월이내,노동범죄,49
노동범죄,2020,3개월이내,노동범죄,66
노동범죄,2020,6개월이내,노동범죄,36
노동범죄,2020,1년이내,노동범죄,40
노동범죄,2020,1년초과,노동범죄,76
안보범죄,2020,1일이내,안보범죄,5
안보범죄,2020,2일이내,안보범죄,0
안보범죄,2020,3일이내,안보범죄,0
안보범죄,2020,10일이내,안보범죄,2
안보범죄,2020,1개월이내,안보범죄,13
안보범죄,2020,3개월이내,안보범죄,7
안보범죄,2020,6개월이내,안보범죄,24
안보범죄,2020,1년이내,안보범죄,41
안보범죄,2020,1년초과,안보범죄,74
선거범죄,2020,1일이내,선거범죄,81
선거범죄,2020,2일이내,선거범죄,8
선거범죄,2020,3일이내,선거범죄,10
선거범죄,2020,10일이내,선거범죄,42
선거범죄,2020,1개월이내,선거범죄,127
선거범죄,2020,3개월이내,선거범죄,254
선거범죄,2020,6개월이내,선거범죄,138
선거범죄,2020,1년이내,선거범죄,43
선거범죄,2020,1년초과,선거범죄,28
병역범죄,2020,1일이내,병역범죄,22
병역범죄,2020,2일이내,병역범죄,16
병역범죄,2020,3일이내,병역범죄,16
병역범죄,2020,10일이내,병역범죄,159
병역범죄,2020,1개월이내,병역범죄,509
병역범죄,2020,3개월이내,병역범죄,944
병역범죄,2020,6개월이내,병역범죄,516
병역범죄,2020,1년이내,병역범죄,369
병역범죄,2020,1년초과,병역범죄,481
병역범죄,2020,미상,병역범죄,0
기타범죄,2020,1일이내,기타범죄,32029
기타범죄,2020,2일이내,기타범죄,1826
기타범죄,2020,3일이내,기타범죄,2624
기타범죄,2020,10일이내,기타범죄,19218
기타범죄,2020,1개월이내,기타범죄,36241
기타범죄,2020,3개월이내,기타범죄,44181
기타범죄,2020,6개월이내,기타범죄,23193
기타범죄,2020,1년이내,기타범죄,20119
기타범죄,2020,1년초과,기타범죄,32410
기타범죄,2020,미상,기타범죄,0
