iter	Logloss
2925	0.3528380783
2926	0.3528115887
2927	0.3527851281
2928	0.3527805238
2929	0.35275395
2930	0.35273196
2931	0.3526980434
2932	0.3526729509
2933	0.3526465933
2934	0.35262789
2935	0.3525945872
2936	0.3525639327
2937	0.3525333842
2938	0.3525147585
2939	0.3525042264
2940	0.3524742543
2941	0.3524479173
2942	0.3524407081
2943	0.3524108914
2944	0.3523771409
2945	0.3523474454
2946	0.3523212434
2947	0.3522916679
2948	0.3522580641
2949	0.3522330931
2950	0.3522036394
2951	0.3521701744
2952	0.3521440804
2953	0.3521135285
2954	0.3520841793
2955	0.3520581895
2956	0.352020247
2957	0.3520017785
2958	0.3519725349
2959	0.3519466507
2960	0.3519206037
2961	0.3518946638
2962	0.3518686748
2963	0.3518369848
2964	0.3518114518
2965	0.3517930383
2966	0.3517778328
2967	0.3517520805
2968	0.3517229858
2969	0.3516940065
2970	0.3516608492
2971	0.3516357642
2972	0.3516101243
2973	0.3515826445
2974	0.3515589624
2975	0.3515341995
2976	0.3515086886
2977	0.3514797981
2978	0.3514468106
2979	0.3514214007
2980	0.3513960897
2981	0.3513673455
2982	0.3513491175
2983	0.3513233832
2984	0.3512947745
2985	0.3512662793
2986	0.3512389658
2987	0.351218972
2988	0.3511917658
2989	0.3511666156
2990	0.3511520677
2991	0.3511192929
2992	0.351086498
2993	0.3510580783
2994	0.351032524
2995	0.3510173391
2996	0.3510102428
2997	0.3509819747
2998	0.3509638636
2999	0.3509384795
